t vof s11 s22 s12
3.410000e-01 9.289944e-01 3.009887e-03 -3.009887e-03 2.567934e+00
3.420000e-01 9.292952e-01 3.028416e-03 -3.028416e-03 2.568734e+00
3.430000e-01 9.295958e-01 3.046790e-03 -3.046790e-03 2.569531e+00
3.440000e-01 9.298963e-01 3.065008e-03 -3.065008e-03 2.570326e+00
3.450000e-01 9.301966e-01 3.083071e-03 -3.083071e-03 2.571119e+00
3.460000e-01 9.304967e-01 3.100980e-03 -3.100980e-03 2.571909e+00
3.470000e-01 9.307966e-01 3.118735e-03 -3.118735e-03 2.572696e+00
3.480000e-01 9.310964e-01 3.136336e-03 -3.136336e-03 2.573481e+00
3.490000e-01 9.313960e-01 3.153785e-03 -3.153785e-03 2.574263e+00
3.500000e-01 9.316953e-01 3.171081e-03 -3.171081e-03 2.575042e+00
3.510000e-01 9.319945e-01 3.188225e-03 -3.188225e-03 2.575819e+00
3.520000e-01 9.322936e-01 3.205217e-03 -3.205217e-03 2.576593e+00
3.530000e-01 9.325924e-01 3.222059e-03 -3.222059e-03 2.577364e+00
3.540000e-01 9.328910e-01 3.238750e-03 -3.238750e-03 2.578132e+00
3.550000e-01 9.331895e-01 3.255291e-03 -3.255291e-03 2.578898e+00
3.560000e-01 9.334877e-01 3.271683e-03 -3.271683e-03 2.579660e+00
3.570000e-01 9.337858e-01 3.287927e-03 -3.287927e-03 2.580420e+00
3.580000e-01 9.340836e-01 3.304022e-03 -3.304022e-03 2.581176e+00
3.590000e-01 9.343813e-01 3.319970e-03 -3.319970e-03 2.581930e+00
3.600000e-01 9.346787e-01 3.335771e-03 -3.335771e-03 2.582681e+00
3.610000e-01 9.349759e-01 3.351426e-03 -3.351426e-03 2.583428e+00
3.620000e-01 9.352730e-01 3.366935e-03 -3.366935e-03 2.584173e+00
3.630000e-01 9.355698e-01 3.382299e-03 -3.382299e-03 2.584914e+00
3.640000e-01 9.358664e-01 3.397519e-03 -3.397519e-03 2.585652e+00
3.650000e-01 9.361628e-01 3.412595e-03 -3.412595e-03 2.586387e+00
3.660000e-01 9.364590e-01 3.427527e-03 -3.427527e-03 2.587119e+00
3.670000e-01 9.367549e-01 3.442317e-03 -3.442317e-03 2.587847e+00
3.680000e-01 9.370507e-01 3.456965e-03 -3.456965e-03 2.588573e+00
3.690000e-01 9.373462e-01 3.471471e-03 -3.471471e-03 2.589295e+00
3.700000e-01 9.376415e-01 3.485837e-03 -3.485837e-03 2.590014e+00
3.710000e-01 9.379365e-01 3.500062e-03 -3.500062e-03 2.590729e+00
3.720000e-01 9.382313e-01 3.514148e-03 -3.514148e-03 2.591441e+00
3.730000e-01 9.385259e-01 3.528095e-03 -3.528095e-03 2.592150e+00
3.740000e-01 9.388203e-01 3.541903e-03 -3.541903e-03 2.592855e+00
3.750000e-01 9.391144e-01 3.555574e-03 -3.555574e-03 2.593557e+00
3.760000e-01 9.394083e-01 3.569107e-03 -3.569107e-03 2.594255e+00
3.770000e-01 9.397020e-01 3.582504e-03 -3.582504e-03 2.594950e+00
3.780000e-01 9.399954e-01 3.595765e-03 -3.595765e-03 2.595641e+00
3.790000e-01 9.402886e-01 3.608890e-03 -3.608890e-03 2.596329e+00
3.800000e-01 9.405815e-01 3.621880e-03 -3.621880e-03 2.597013e+00
3.810000e-01 9.408742e-01 3.634735e-03 -3.634735e-03 2.597694e+00
3.820000e-01 9.411666e-01 3.647457e-03 -3.647457e-03 2.598371e+00
3.830000e-01 9.414588e-01 3.660045e-03 -3.660045e-03 2.599044e+00
3.840000e-01 9.417507e-01 3.672501e-03 -3.672501e-03 2.599714e+00
3.850000e-01 9.420423e-01 3.684824e-03 -3.684824e-03 2.600380e+00
3.860000e-01 9.423337e-01 3.697015e-03 -3.697015e-03 2.601042e+00
3.870000e-01 9.426248e-01 3.709075e-03 -3.709075e-03 2.601701e+00
3.880000e-01 9.429157e-01 3.721004e-03 -3.721004e-03 2.602356e+00
3.890000e-01 9.432063e-01 3.732802e-03 -3.732802e-03 2.603007e+00
3.900000e-01 9.434966e-01 3.744470e-03 -3.744470e-03 2.603654e+00
3.910000e-01 9.437867e-01 3.756009e-03 -3.756009e-03 2.604298e+00
3.920000e-01 9.440765e-01 3.767419e-03 -3.767419e-03 2.604938e+00
3.930000e-01 9.443660e-01 3.778700e-03 -3.778700e-03 2.605574e+00
3.940000e-01 9.446552e-01 3.789852e-03 -3.789852e-03 2.606206e+00
3.950000e-01 9.449442e-01 3.800877e-03 -3.800877e-03 2.606834e+00
3.960000e-01 9.452328e-01 3.811773e-03 -3.811773e-03 2.607459e+00
3.970000e-01 9.455212e-01 3.822543e-03 -3.822543e-03 2.608079e+00
3.980000e-01 9.458093e-01 3.833185e-03 -3.833185e-03 2.608696e+00
3.990000e-01 9.460971e-01 3.843701e-03 -3.843701e-03 2.609309e+00
4.000000e-01 9.463846e-01 3.854091e-03 -3.854091e-03 2.609917e+00
4.010000e-01 9.466718e-01 3.864354e-03 -3.864354e-03 2.610522e+00
4.020000e-01 9.469587e-01 3.874492e-03 -3.874492e-03 2.611123e+00
4.030000e-01 9.472453e-01 3.884504e-03 -3.884504e-03 2.611720e+00
4.040000e-01 9.475316e-01 3.894390e-03 -3.894390e-03 2.612313e+00
4.050000e-01 9.478176e-01 3.904151e-03 -3.904151e-03 2.612902e+00
4.060000e-01 9.481033e-01 3.913788e-03 -3.913788e-03 2.613487e+00
4.070000e-01 9.483887e-01 3.923300e-03 -3.923300e-03 2.614068e+00
4.080000e-01 9.486738e-01 3.932687e-03 -3.932687e-03 2.614645e+00
4.090000e-01 9.489585e-01 3.941949e-03 -3.941949e-03 2.615218e+00
4.100000e-01 9.492430e-01 3.951087e-03 -3.951087e-03 2.615787e+00
4.110000e-01 9.495271e-01 3.960101e-03 -3.960101e-03 2.616352e+00
4.120000e-01 9.498109e-01 3.968990e-03 -3.968990e-03 2.616913e+00
4.130000e-01 9.500943e-01 3.977756e-03 -3.977756e-03 2.617470e+00
4.140000e-01 9.503775e-01 3.986397e-03 -3.986397e-03 2.618023e+00
4.150000e-01 9.506603e-01 3.994914e-03 -3.994914e-03 2.618571e+00
4.160000e-01 9.509427e-01 4.003307e-03 -4.003307e-03 2.619116e+00
4.170000e-01 9.512248e-01 4.011575e-03 -4.011575e-03 2.619657e+00
4.180000e-01 9.515066e-01 4.019720e-03 -4.019720e-03 2.620193e+00
4.190000e-01 9.517881e-01 4.027740e-03 -4.027740e-03 2.620726e+00
4.200000e-01 9.520692e-01 4.035636e-03 -4.035636e-03 2.621254e+00
4.210000e-01 9.523499e-01 4.043407e-03 -4.043407e-03 2.621778e+00
4.220000e-01 9.526303e-01 4.051053e-03 -4.051053e-03 2.622298e+00
4.230000e-01 9.529104e-01 4.058575e-03 -4.058575e-03 2.622814e+00
4.240000e-01 9.531901e-01 4.065972e-03 -4.065972e-03 2.623326e+00
4.250000e-01 9.534694e-01 4.073243e-03 -4.073243e-03 2.623834e+00
4.260000e-01 9.537484e-01 4.080390e-03 -4.080390e-03 2.624338e+00
4.270000e-01 9.540270e-01 4.087410e-03 -4.087410e-03 2.624837e+00
4.280000e-01 9.543052e-01 4.094305e-03 -4.094305e-03 2.625333e+00
4.290000e-01 9.545831e-01 4.101073e-03 -4.101073e-03 2.625824e+00
4.300000e-01 9.548605e-01 4.107715e-03 -4.107715e-03 2.626312e+00
4.310000e-01 9.551376e-01 4.114230e-03 -4.114230e-03 2.626795e+00
4.320000e-01 9.554144e-01 4.120617e-03 -4.120617e-03 2.627274e+00
4.330000e-01 9.556907e-01 4.126877e-03 -4.126877e-03 2.627749e+00
4.340000e-01 9.559667e-01 4.133009e-03 -4.133009e-03 2.628220e+00
4.350000e-01 9.562422e-01 4.139013e-03 -4.139013e-03 2.628687e+00
4.360000e-01 9.565174e-01 4.144887e-03 -4.144887e-03 2.629150e+00
4.370000e-01 9.567922e-01 4.150632e-03 -4.150632e-03 2.629609e+00
4.380000e-01 9.570665e-01 4.156247e-03 -4.156247e-03 2.630064e+00
4.390000e-01 9.573405e-01 4.161732e-03 -4.161732e-03 2.630515e+00
4.400000e-01 9.576141e-01 4.167085e-03 -4.167085e-03 2.630961e+00
4.410000e-01 9.578872e-01 4.172307e-03 -4.172307e-03 2.631404e+00
4.420000e-01 9.581599e-01 4.177397e-03 -4.177397e-03 2.631842e+00
4.430000e-01 9.584323e-01 4.182354e-03 -4.182354e-03 2.632277e+00
4.440000e-01 9.587042e-01 4.187178e-03 -4.187178e-03 2.632708e+00
4.450000e-01 9.589756e-01 4.191867e-03 -4.191867e-03 2.633134e+00
4.460000e-01 9.592467e-01 4.196422e-03 -4.196422e-03 2.633557e+00
4.470000e-01 9.595173e-01 4.200840e-03 -4.200840e-03 2.633975e+00
4.480000e-01 9.597875e-01 4.205123e-03 -4.205123e-03 2.634390e+00
4.490000e-01 9.600572e-01 4.209268e-03 -4.209268e-03 2.634800e+00
4.500000e-01 9.603265e-01 4.213276e-03 -4.213276e-03 2.635207e+00
4.510000e-01 9.605954e-01 4.217145e-03 -4.217145e-03 2.635610e+00
4.520000e-01 9.608638e-01 4.220874e-03 -4.220874e-03 2.636009e+00
4.530000e-01 9.611318e-01 4.224463e-03 -4.224463e-03 2.636403e+00
4.540000e-01 9.613993e-01 4.227910e-03 -4.227910e-03 2.636794e+00
4.550000e-01 9.616663e-01 4.231216e-03 -4.231216e-03 2.637181e+00
4.560000e-01 9.619329e-01 4.234378e-03 -4.234378e-03 2.637565e+00
4.570000e-01 9.621990e-01 4.237395e-03 -4.237395e-03 2.637944e+00
4.580000e-01 9.624646e-01 4.240268e-03 -4.240268e-03 2.638319e+00
4.590000e-01 9.627298e-01 4.242995e-03 -4.242995e-03 2.638691e+00
4.600000e-01 9.632220e-01 3.737827e-03 -3.737827e-03 2.631734e+00
4.610000e-01 9.634864e-01 3.742584e-03 -3.742584e-03 2.631961e+00
4.620000e-01 9.637506e-01 3.746185e-03 -3.746185e-03 2.632219e+00
4.630000e-01 9.640144e-01 3.748781e-03 -3.748781e-03 2.632497e+00
4.640000e-01 9.642778e-01 3.750508e-03 -3.750508e-03 2.632786e+00
4.650000e-01 9.645409e-01 3.751481e-03 -3.751481e-03 2.633082e+00
4.660000e-01 9.648036e-01 3.751801e-03 -3.751801e-03 2.633380e+00
4.670000e-01 9.650658e-01 3.751550e-03 -3.751550e-03 2.633678e+00
4.680000e-01 9.653276e-01 3.750795e-03 -3.750795e-03 2.633974e+00
4.690000e-01 9.655889e-01 3.749595e-03 -3.749595e-03 2.634268e+00
4.700000e-01 9.658498e-01 3.747994e-03 -3.747994e-03 2.634558e+00
4.710000e-01 9.661101e-01 3.746033e-03 -3.746033e-03 2.634845e+00
4.720000e-01 9.663700e-01 3.743742e-03 -3.743742e-03 2.635127e+00
4.730000e-01 9.666294e-01 3.741149e-03 -3.741149e-03 2.635404e+00
4.740000e-01 9.668883e-01 3.738276e-03 -3.738276e-03 2.635678e+00
4.750000e-01 9.671467e-01 3.735141e-03 -3.735141e-03 2.635947e+00
4.760000e-01 9.674046e-01 3.731761e-03 -3.731761e-03 2.636211e+00
4.770000e-01 9.676619e-01 3.728149e-03 -3.728149e-03 2.636471e+00
4.780000e-01 9.679187e-01 3.724316e-03 -3.724316e-03 2.636727e+00
4.790000e-01 9.681750e-01 3.720272e-03 -3.720272e-03 2.636979e+00
4.800000e-01 9.684308e-01 3.716026e-03 -3.716026e-03 2.637227e+00
4.810000e-01 9.686859e-01 3.711585e-03 -3.711585e-03 2.637470e+00
4.820000e-01 9.689406e-01 3.706956e-03 -3.706956e-03 2.637710e+00
4.830000e-01 9.691947e-01 3.702143e-03 -3.702143e-03 2.637947e+00
4.840000e-01 9.694482e-01 3.697152e-03 -3.697152e-03 2.638180e+00
4.850000e-01 9.697011e-01 3.691987e-03 -3.691987e-03 2.638409e+00
4.860000e-01 9.699535e-01 3.686651e-03 -3.686651e-03 2.638634e+00
4.870000e-01 9.702053e-01 3.681147e-03 -3.681147e-03 2.638857e+00
4.880000e-01 9.704565e-01 3.675478e-03 -3.675478e-03 2.639076e+00
4.890000e-01 9.707071e-01 3.669646e-03 -3.669646e-03 2.639292e+00
4.900000e-01 9.709571e-01 3.663653e-03 -3.663653e-03 2.639505e+00
4.910000e-01 9.712066e-01 3.657500e-03 -3.657500e-03 2.639715e+00
4.920000e-01 9.714554e-01 3.651188e-03 -3.651188e-03 2.639922e+00
4.930000e-01 9.717036e-01 3.644720e-03 -3.644720e-03 2.640126e+00
4.940000e-01 9.719512e-01 3.638094e-03 -3.638094e-03 2.640327e+00
4.950000e-01 9.721982e-01 3.631313e-03 -3.631313e-03 2.640525e+00
4.960000e-01 9.724446e-01 3.624376e-03 -3.624376e-03 2.640721e+00
4.970000e-01 9.726903e-01 3.617284e-03 -3.617284e-03 2.640914e+00
4.980000e-01 9.729354e-01 3.610037e-03 -3.610037e-03 2.641104e+00
4.990000e-01 9.731799e-01 3.602635e-03 -3.602635e-03 2.641292e+00
5.000000e-01 9.734237e-01 3.595078e-03 -3.595078e-03 2.641477e+00
5.010000e-01 9.736668e-01 3.587365e-03 -3.587365e-03 2.641660e+00
5.020000e-01 9.739093e-01 3.579497e-03 -3.579497e-03 2.641841e+00
5.030000e-01 9.741512e-01 3.571473e-03 -3.571473e-03 2.642019e+00
5.040000e-01 9.743924e-01 3.563292e-03 -3.563292e-03 2.642195e+00
5.050000e-01 9.746329e-01 3.554955e-03 -3.554955e-03 2.642369e+00
5.060000e-01 9.748727e-01 3.546460e-03 -3.546460e-03 2.642540e+00
5.070000e-01 9.751118e-01 3.537808e-03 -3.537808e-03 2.642710e+00
5.080000e-01 9.753503e-01 3.528997e-03 -3.528997e-03 2.642878e+00
5.090000e-01 9.755880e-01 3.520027e-03 -3.520027e-03 2.643043e+00
5.100000e-01 9.758251e-01 3.510898e-03 -3.510898e-03 2.643207e+00
5.110000e-01 9.760614e-01 3.501608e-03 -3.501608e-03 2.643369e+00
5.120000e-01 9.762970e-01 3.492156e-03 -3.492156e-03 2.643529e+00
5.130000e-01 9.765320e-01 3.482544e-03 -3.482544e-03 2.643687e+00
5.140000e-01 9.767661e-01 3.472768e-03 -3.472768e-03 2.643844e+00
5.150000e-01 9.769996e-01 3.462829e-03 -3.462829e-03 2.643999e+00
5.160000e-01 9.772323e-01 3.452726e-03 -3.452726e-03 2.644153e+00
5.170000e-01 9.774643e-01 3.442459e-03 -3.442459e-03 2.644305e+00
5.180000e-01 9.776955e-01 3.432026e-03 -3.432026e-03 2.644456e+00
5.190000e-01 9.779260e-01 3.421426e-03 -3.421426e-03 2.644605e+00
5.200000e-01 9.781557e-01 3.410660e-03 -3.410660e-03 2.644753e+00
5.210000e-01 9.783847e-01 3.399725e-03 -3.399725e-03 2.644900e+00
5.220000e-01 9.786128e-01 3.388623e-03 -3.388623e-03 2.645046e+00
5.230000e-01 9.788402e-01 3.377350e-03 -3.377350e-03 2.645191e+00
5.240000e-01 9.790668e-01 3.365908e-03 -3.365908e-03 2.645334e+00
5.250000e-01 9.792926e-01 3.354295e-03 -3.354295e-03 2.645477e+00
5.260000e-01 9.795176e-01 3.342511e-03 -3.342511e-03 2.645619e+00
5.270000e-01 9.797418e-01 3.330554e-03 -3.330554e-03 2.645760e+00
5.280000e-01 9.799652e-01 3.318424e-03 -3.318424e-03 2.645901e+00
5.290000e-01 9.801878e-01 3.306121e-03 -3.306121e-03 2.646041e+00
5.300000e-01 9.804095e-01 3.293644e-03 -3.293644e-03 2.646180e+00
5.310000e-01 9.806304e-01 3.280991e-03 -3.280991e-03 2.646319e+00
5.320000e-01 9.808505e-01 3.268163e-03 -3.268163e-03 2.646457e+00
5.330000e-01 9.810697e-01 3.255159e-03 -3.255159e-03 2.646595e+00
5.340000e-01 9.812880e-01 3.241978e-03 -3.241978e-03 2.646733e+00
5.350000e-01 9.815055e-01 3.228619e-03 -3.228619e-03 2.646870e+00
5.360000e-01 9.817221e-01 3.215083e-03 -3.215083e-03 2.647008e+00
5.370000e-01 9.819379e-01 3.201367e-03 -3.201367e-03 2.647145e+00
5.380000e-01 9.821527e-01 3.187473e-03 -3.187473e-03 2.647283e+00
5.390000e-01 9.823667e-01 3.173399e-03 -3.173399e-03 2.647421e+00
5.400000e-01 9.825798e-01 3.159144e-03 -3.159144e-03 2.647559e+00
5.410000e-01 9.827919e-01 3.144709e-03 -3.144709e-03 2.647697e+00
5.420000e-01 9.830032e-01 3.130093e-03 -3.130093e-03 2.647835e+00
5.430000e-01 9.832135e-01 3.115294e-03 -3.115294e-03 2.647975e+00
5.440000e-01 9.834229e-01 3.100314e-03 -3.100314e-03 2.648114e+00
5.450000e-01 9.836314e-01 3.085151e-03 -3.085151e-03 2.648255e+00
5.460000e-01 9.838389e-01 3.069805e-03 -3.069805e-03 2.648396e+00
5.470000e-01 9.840455e-01 3.054275e-03 -3.054275e-03 2.648538e+00
5.480000e-01 9.842511e-01 3.038562e-03 -3.038562e-03 2.648680e+00
5.490000e-01 9.844557e-01 3.022664e-03 -3.022664e-03 2.648824e+00
5.500000e-01 9.846594e-01 3.006582e-03 -3.006582e-03 2.648969e+00
5.510000e-01 9.848620e-01 2.990315e-03 -2.990315e-03 2.649115e+00
5.520000e-01 9.850637e-01 2.973862e-03 -2.973862e-03 2.649262e+00
5.530000e-01 9.852644e-01 2.957224e-03 -2.957224e-03 2.649411e+00
5.540000e-01 9.854641e-01 2.940399e-03 -2.940399e-03 2.649560e+00
5.550000e-01 9.856627e-01 2.923389e-03 -2.923389e-03 2.649712e+00
5.560000e-01 9.858603e-01 2.906191e-03 -2.906191e-03 2.649865e+00
5.570000e-01 9.860569e-01 2.888807e-03 -2.888807e-03 2.650019e+00
5.580000e-01 9.862525e-01 2.871236e-03 -2.871236e-03 2.650176e+00
5.590000e-01 9.864470e-01 2.853477e-03 -2.853477e-03 2.650334e+00
5.600000e-01 9.866404e-01 2.835530e-03 -2.835530e-03 2.650494e+00
5.610000e-01 9.868328e-01 2.817395e-03 -2.817395e-03 2.650656e+00
5.620000e-01 9.870241e-01 2.799072e-03 -2.799072e-03 2.650820e+00
5.630000e-01 9.872143e-01 2.780560e-03 -2.780560e-03 2.650986e+00
5.640000e-01 9.874034e-01 2.761860e-03 -2.761860e-03 2.651154e+00
5.650000e-01 9.875914e-01 2.742969e-03 -2.742969e-03 2.651325e+00
5.660000e-01 9.877783e-01 2.723889e-03 -2.723889e-03 2.651497e+00
5.670000e-01 9.879641e-01 2.704620e-03 -2.704620e-03 2.651673e+00
5.680000e-01 9.881487e-01 2.685159e-03 -2.685159e-03 2.651850e+00
5.690000e-01 9.883322e-01 2.665509e-03 -2.665509e-03 2.652030e+00
5.700000e-01 9.885146e-01 2.645667e-03 -2.645667e-03 2.652213e+00
5.710000e-01 9.886958e-01 2.625633e-03 -2.625633e-03 2.652398e+00
5.720000e-01 9.888758e-01 2.605408e-03 -2.605408e-03 2.652586e+00
5.730000e-01 9.890546e-01 2.584990e-03 -2.584990e-03 2.652777e+00
5.740000e-01 9.892323e-01 2.564379e-03 -2.564379e-03 2.652971e+00
5.750000e-01 9.894088e-01 2.543575e-03 -2.543575e-03 2.653167e+00
5.760000e-01 9.895840e-01 2.522577e-03 -2.522577e-03 2.653366e+00
5.770000e-01 9.897581e-01 2.501385e-03 -2.501385e-03 2.653568e+00
5.780000e-01 9.899309e-01 2.479997e-03 -2.479997e-03 2.653773e+00
5.790000e-01 9.901025e-01 2.458414e-03 -2.458414e-03 2.653981e+00
5.800000e-01 9.902728e-01 2.436635e-03 -2.436635e-03 2.654192e+00
5.810000e-01 9.904419e-01 2.414658e-03 -2.414658e-03 2.654406e+00
5.820000e-01 9.906098e-01 2.392484e-03 -2.392484e-03 2.654623e+00
5.830000e-01 9.907763e-01 2.370111e-03 -2.370111e-03 2.654843e+00
5.840000e-01 9.909416e-01 2.347538e-03 -2.347538e-03 2.655067e+00
5.850000e-01 9.911056e-01 2.324766e-03 -2.324766e-03 2.655293e+00
5.860000e-01 9.912683e-01 2.301793e-03 -2.301793e-03 2.655522e+00
5.870000e-01 9.914297e-01 2.278617e-03 -2.278617e-03 2.655755e+00
5.880000e-01 9.915897e-01 2.255239e-03 -2.255239e-03 2.655990e+00
5.890000e-01 9.917485e-01 2.231657e-03 -2.231657e-03 2.656229e+00
5.900000e-01 9.919059e-01 2.207870e-03 -2.207870e-03 2.656471e+00
5.910000e-01 9.921648e-01 3.203598e-03 -3.203598e-03 2.649537e+00
5.920000e-01 9.923191e-01 3.184553e-03 -3.184553e-03 2.649578e+00
5.930000e-01 9.924723e-01 3.159026e-03 -3.159026e-03 2.649738e+00
5.940000e-01 9.926245e-01 3.129313e-03 -3.129313e-03 2.649960e+00
5.950000e-01 9.927754e-01 3.096710e-03 -3.096710e-03 2.650216e+00
5.960000e-01 9.929252e-01 3.062004e-03 -3.062004e-03 2.650491e+00
5.970000e-01 9.930736e-01 3.025711e-03 -3.025711e-03 2.650777e+00
5.980000e-01 9.932208e-01 2.988192e-03 -2.988192e-03 2.651070e+00
5.990000e-01 9.933667e-01 2.949704e-03 -2.949704e-03 2.651369e+00
6.000000e-01 9.935112e-01 2.910440e-03 -2.910440e-03 2.651672e+00
6.010000e-01 9.936544e-01 2.870540e-03 -2.870540e-03 2.651979e+00
6.020000e-01 9.937961e-01 2.830106e-03 -2.830106e-03 2.652290e+00
6.030000e-01 9.939365e-01 2.789212e-03 -2.789212e-03 2.652604e+00
6.040000e-01 9.940755e-01 2.747908e-03 -2.747908e-03 2.652922e+00
6.050000e-01 9.942130e-01 2.706228e-03 -2.706228e-03 2.653245e+00
6.060000e-01 9.943492e-01 2.664191e-03 -2.664191e-03 2.653571e+00
6.070000e-01 9.944838e-01 2.621808e-03 -2.621808e-03 2.653902e+00
6.080000e-01 9.946171e-01 2.579082e-03 -2.579082e-03 2.654238e+00
6.090000e-01 9.947488e-01 2.536012e-03 -2.536012e-03 2.654578e+00
6.100000e-01 9.948791e-01 2.492593e-03 -2.492593e-03 2.654924e+00
6.110000e-01 9.950079e-01 2.448817e-03 -2.448817e-03 2.655274e+00
6.120000e-01 9.951352e-01 2.404677e-03 -2.404677e-03 2.655631e+00
6.130000e-01 9.952610e-01 2.360163e-03 -2.360163e-03 2.655992e+00
6.140000e-01 9.953853e-01 2.315269e-03 -2.315269e-03 2.656359e+00
6.150000e-01 9.955080e-01 2.269984e-03 -2.269984e-03 2.656732e+00
6.160000e-01 9.956292e-01 2.224301e-03 -2.224301e-03 2.657110e+00
6.170000e-01 9.957489e-01 2.178214e-03 -2.178214e-03 2.657495e+00
6.180000e-01 9.958670e-01 2.131714e-03 -2.131714e-03 2.657885e+00
6.190000e-01 9.959835e-01 2.084797e-03 -2.084797e-03 2.658281e+00
6.200000e-01 9.960984e-01 2.037456e-03 -2.037456e-03 2.658682e+00
6.210000e-01 9.962118e-01 1.989687e-03 -1.989687e-03 2.659090e+00
6.220000e-01 9.963235e-01 1.941486e-03 -1.941486e-03 2.659503e+00
6.230000e-01 9.964337e-01 1.892848e-03 -1.892848e-03 2.659921e+00
6.240000e-01 9.965422e-01 1.843771e-03 -1.843771e-03 2.660345e+00
6.250000e-01 9.966491e-01 1.794251e-03 -1.794251e-03 2.660775e+00
6.260000e-01 9.967544e-01 1.744287e-03 -1.744287e-03 2.661209e+00
6.270000e-01 9.968580e-01 1.693877e-03 -1.693877e-03 2.661649e+00
6.280000e-01 9.969600e-01 1.643018e-03 -1.643018e-03 2.662093e+00
6.290000e-01 9.970602e-01 1.591712e-03 -1.591712e-03 2.662542e+00
6.300000e-01 9.971588e-01 1.539957e-03 -1.539957e-03 2.662995e+00
6.310000e-01 9.972558e-01 1.487754e-03 -1.487754e-03 2.663452e+00
6.320000e-01 9.973510e-01 1.435105e-03 -1.435105e-03 2.663913e+00
6.330000e-01 9.974445e-01 1.382013e-03 -1.382013e-03 2.664376e+00
6.340000e-01 9.975363e-01 1.328481e-03 -1.328481e-03 2.664843e+00
6.350000e-01 9.976263e-01 1.274514e-03 -1.274514e-03 2.665313e+00
6.360000e-01 9.977147e-01 1.220118e-03 -1.220118e-03 2.665784e+00
6.370000e-01 9.978013e-01 1.165302e-03 -1.165302e-03 2.666257e+00
6.380000e-01 9.978861e-01 1.110075e-03 -1.110075e-03 2.666731e+00
6.390000e-01 9.979692e-01 1.054449e-03 -1.054449e-03 2.667206e+00
6.400000e-01 9.980505e-01 9.984377e-04 -9.984377e-04 2.667681e+00
6.410000e-01 9.981301e-01 9.420567e-04 -9.420567e-04 2.668155e+00
6.420000e-01 9.982538e-01 3.918880e-03 -3.918880e-03 2.663057e+00
6.430000e-01 9.983298e-01 3.880120e-03 -3.880120e-03 2.663274e+00
6.440000e-01 9.984045e-01 3.827670e-03 -3.827670e-03 2.663667e+00
6.450000e-01 9.984778e-01 3.769981e-03 -3.769981e-03 2.664133e+00
6.460000e-01 9.985495e-01 3.710050e-03 -3.710050e-03 2.664629e+00
6.470000e-01 9.986196e-01 3.649043e-03 -3.649043e-03 2.665136e+00
6.480000e-01 9.986880e-01 3.587410e-03 -3.587410e-03 2.665646e+00
6.490000e-01 9.987548e-01 3.525281e-03 -3.525281e-03 2.666155e+00
6.500000e-01 9.988198e-01 3.462648e-03 -3.462648e-03 2.666660e+00
6.510000e-01 9.988831e-01 3.399455e-03 -3.399455e-03 2.667162e+00
6.520000e-01 9.989446e-01 3.335635e-03 -3.335635e-03 2.667661e+00
6.530000e-01 9.990044e-01 3.271137e-03 -3.271137e-03 2.668155e+00
6.540000e-01 9.990624e-01 3.205929e-03 -3.205929e-03 2.668646e+00
6.550000e-01 9.991187e-01 3.140003e-03 -3.140003e-03 2.669133e+00
6.560000e-01 9.991731e-01 3.073367e-03 -3.073367e-03 2.669615e+00
6.570000e-01 9.992258e-01 3.006045e-03 -3.006045e-03 2.670091e+00
6.580000e-01 9.992766e-01 2.938075e-03 -2.938075e-03 2.670561e+00
6.590000e-01 9.993257e-01 2.869502e-03 -2.869502e-03 2.671024e+00
6.600000e-01 9.993729e-01 2.800382e-03 -2.800382e-03 2.671476e+00
6.610000e-01 9.994183e-01 2.730775e-03 -2.730775e-03 2.671917e+00
6.620000e-01 9.994619e-01 2.660750e-03 -2.660750e-03 2.672344e+00
6.630000e-01 9.995285e-01 -3.930429e-03 3.930429e-03 2.666459e+00
6.640000e-01 9.995667e-01 -3.965690e-03 3.965690e-03 2.666172e+00
6.650000e-01 9.996038e-01 -4.003391e-03 4.003391e-03 2.666242e+00
6.660000e-01 9.996395e-01 -4.044778e-03 4.044778e-03 2.666441e+00
6.670000e-01 9.996735e-01 -4.089703e-03 4.089703e-03 2.666696e+00
6.680000e-01 9.997059e-01 -4.137610e-03 4.137610e-03 2.666975e+00
6.690000e-01 9.997365e-01 -4.187897e-03 4.187897e-03 2.667260e+00
6.700000e-01 9.997654e-01 -4.240024e-03 4.240024e-03 2.667542e+00
6.710000e-01 9.997925e-01 -4.293538e-03 4.293538e-03 2.667811e+00
6.720000e-01 9.998177e-01 -4.348041e-03 4.348041e-03 2.668065e+00
6.730000e-01 9.998413e-01 -4.403155e-03 4.403155e-03 2.668298e+00
6.740000e-01 9.998630e-01 -4.458480e-03 4.458480e-03 2.668511e+00
6.750000e-01 9.998829e-01 -4.513563e-03 4.513563e-03 2.668702e+00
6.760000e-01 9.999111e-01 -3.203925e-03 3.203925e-03 2.668938e+00
6.770000e-01 9.999259e-01 -3.235622e-03 3.235622e-03 2.669084e+00
6.780000e-01 9.999396e-01 -3.283625e-03 3.283625e-03 2.669371e+00
6.790000e-01 9.999519e-01 -3.337219e-03 3.337219e-03 2.669719e+00
6.800000e-01 9.999628e-01 -3.392917e-03 3.392917e-03 2.670080e+00
6.810000e-01 9.999720e-01 -3.448447e-03 3.448447e-03 2.670424e+00
